,eav_id,title,subtitle,n_rooms,n_bedrooms,n_bathrooms,useful_area,built_area,land_area,price,built_year,energy_class,energy_consumption,co2_emission,co2_emission_scale,protected,status,parking,garage,floor_cover,property_subclass,terrace_area,heating_type,location_status
1914,W-02RE5Z,MAGINIFICO PISO EN RIPOLLET ZONA PINETONS,"Apartamento, Comprar | España, Barcelona, Ripollet, Can Clos - Av. Catalunya",3,3,2,84 m²,84 m²,,260.000 EUR,2002,E,149 kWh/(m²*a),27 kg/m²,E,False,Excelente,1,1,,Apartamento,,,Excelente
1915,W-02R0S5,HERMOSO PISO AMUEBLADO EN PLAZA ESPAÑA,"Apartamento, Comprar | España, Barcelona, Sants - Montjuïc, Font de la Guatlla",3,3,1,89 m²,89 m²,,260.000 EUR,1965,E,,,E,False,Excelente,,,,Apartamento,,,Muy bien
1916,W-02QITU,OPORTUNIDAD EN CASAGEMES,"Apartamento, Comprar | España, Barcelona, Badalona, Badalona",3,3,2,96 m²,96 m²,,260.000 EUR,1975,D,78 kWh/(m²*a),19 kg/m²,D,False,Necesita renovaciones,,,,Apartamento,,,Muy bien
1917,W-02QC0T,APARTAMENTO REFORMADO EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Fort Pienc",2,2,1,56 m²,56 m²,,260.000 EUR,1936,E,154 kWh/(m²*a),32 kg/m²,E,False,Excelente,,,,Apartamento,,,
1918,W-02PYD8,AMPLIO LOFT CON POTENCIAL PRÓXIMO A PARALELO,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",4,4,2,183 m²,183 m²,,260.000 EUR,1870,F,143 kWh/(m²*a),27 kg/m²,E,False,Necesita restauración,,,,Apartamento,20 m²,,Excelente
1919,W-02OR7L,PISO CON TERRAZA EN SANT ANDREU,"Apartamento, Comprar | España, Barcelona, Sant Andreu",2,2,1,99 m²,99 m²,,260.000 EUR,1920,,,,,False,Excelente,,,,Apartamento,50 m²,,Excelente
1920,W-02OR7J,BAJO CON TERRAZA EN SANT ANDREU,"Apartamento, Comprar | España, Barcelona, Sant Andreu",2,1,1,101 m²,101 m²,,260.000 EUR,1920,,,,,False,Excelente,,,,Apartamento,50 m²,,Excelente
1921,W-02MQEB,PISO CON VISTAS AL MAR ST VICENÇ DE MONTALT,"Apartamento, Comprar | España, Barcelona, Maresme, Sant Vicenc de Montalt",3,3,2,75 m²,75 m²,,260.000 EUR,,,,,,False,Necesita renovaciones,,,,Apartamento,,,
1922,W-02KV0D,LUMINOSO PISO EN SANT PERE - SANTA CATERINA,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Born-Ribera",1,1,1,47 m²,47 m²,,260.000 EUR,1870,E,209 kWh/(m²*a),38 kg/m²,E,False,Excelente,,,,Apartamento,,,Muy bien
1923,W-02CTJ0,PISO CON MUCHA LUZ NATURAL EN EL RAVAL,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",2,2,1,65 m²,65 m²,,260.000 EUR,,E,,,,False,Excelente,,,,Apartamento,,,
1924,W-02S0AJ,PISO DE OBRA NUEVA CON TERRAZA EN ESPLUGUES,"Apartamento, Comprar | España, Barcelona, Sant Just - Esplugues, Esplugues - Otras",1,1,1,52 m²,52 m²,,259.000 EUR,2023,A,29 kWh/(m²*a),5 kg/m²,A,False,Excelente,1,1,,Apartamento,11 m²,,Excelente
1925,W-02RZYU,PISO DE OBRA NUEVA CON BALCÓN EN HOSPITALET,"Apartamento, Comprar | España, Barcelona, Hospitalet, Centre - Sant Josep",2,2,1,67 m²,67 m²,,258.000 EUR,2025,A,26 kWh/(m²*a),4 kg/m²,A,False,Excelente,1,1,,Apartamento,13 m²,,Muy bien
1926,W-02S0B9,PISO DE OBRA NUEVA CON TERRAZA EN ESPLUGUES,"Apartamento, Comprar | España, Barcelona, Sant Just - Esplugues, Esplugues - Otras",1,1,1,52 m²,52 m²,,255.000 EUR,2023,A,29 kWh/(m²*a),5 kg/m²,A,False,Excelente,1,1,,Apartamento,11 m²,,Excelente
1927,W-02OMDS,ACOGEDORA CASA ADOSADA EN SANTPEDOR,"Casa, Comprar | España, Barcelona, Bagés- Manresa, Sant Pedor",4,4,2,210 m²,210 m²,100 m²,255.000 EUR,1998,E,146 kWh/(m²*a),30 kg/m²,D,False,Muy bien,2,2,,Casa,,,Muy bien
1928,W-02RZYT,SOLEADO PISO DE OBRA NUEVA CON BALCÓN,"Apartamento, Comprar | España, Barcelona, Hospitalet, Centre - Sant Josep",2,2,1,67 m²,67 m²,,254.000 EUR,2025,A,26 kWh/(m²*a),4 kg/m²,A,False,Excelente,1,1,,Apartamento,13 m²,,Muy bien
1929,D-000GD5,FANTÁSTICA PROMOCIÓN EN BADALONA,"Obra nueva, Comprar | España, Barcelona, Badalona, Front Marítim", desde 1,desde 1, desde 1,desde 57 m²,,,desde 252.000 EUR,,,,,,False,,,,,,,,
1930,W-02QNY4,APARTAMENTO DE OBRA NUEVA EN BADALONA,"Apartamento, Comprar | España, Barcelona, Badalona, Front Marítim",1,1,1,57 m²,57 m²,,252.000 EUR,,A,19 kWh/(m²*a),3 kg/m²,A,False,Excelente,,,,Apartamento,,,Excelente
1931,D-000I9Z,PISOS DE OBRA NUEVA CON PISCINA EN ESPLUGUES,"Obra nueva, Comprar | España, Barcelona, Sant Just - Esplugues, Esplugues - Otras", desde 1,desde 1, desde 1,desde 52 m²,,,desde 250.000 EUR,,,,,,False,,,,,,,,
1932,W-02S07I,PISO DE OBRA NUEVA CON TERRAZA EN ESPLUGUES,"Apartamento, Comprar | España, Barcelona, Sant Just - Esplugues, Esplugues - Otras",1,1,1,52 m²,52 m²,,250.000 EUR,2023,A,29 kWh/(m²*a),5 kg/m²,A,False,Excelente,1,1,,Apartamento,12 m²,,Excelente
1933,W-02QUPJ,PISO CÉNTRICO CON VISTAS EN EL MASNOU,"Apartamento, Comprar | España, Barcelona, Maresme, Masnou",3,3,1,78 m²,78 m²,,250.000 EUR,1967,E,147 kWh/(m²*a),28 kg/m²,E,False,Bien,,,,Apartamento,,,Muy bien
1934,W-02QFLZ,BONITA CASA EN PLANTA EN CERDANYOLA,"Casa, Comprar | España, Barcelona, Maresme, Mataró",2,2,1,80 m²,80 m²,88 m²,250.000 EUR,1954,E,254 kWh/(m²*a),53 kg/m²,E,False,Bien,,,,Casa,30 m²,,
1935,W-02OJ2H,CHALET RÚSTICO A CUATRO VIENTOS CON PRIVACIDAD,"Casa, Comprar | España, Barcelona, Maresme, Palafolls",5,5,2,250 m²,250 m²,3.857 m²,250.000 EUR,1940,E,168 kWh/(m²*a),,D,False,Bien,,,,Casa unifamiliar,,,Muy bien
1936,W-02O79N,PIS AL CENTRE DE LLAVANERES,"Apartamento, Comprar | España, Barcelona, Maresme, Sant Andreu de Llavaneres",3,3,1,90 m²,90 m²,,250.000 EUR,1964,E,199 kWh/(m²*a),33 kg/m²,E,False,Muy bien,,,,Apartamento,20 m²,,Muy bien
1937,W-02NXT2,PLANTA BAJA DE DISEÑO EN EL CENTRO DE MATARÓ,"Apartamento, Comprar | España, Barcelona, Maresme, Mataró",3,3,2,86 m²,86 m²,,250.000 EUR,2022,,,,,False,Excelente,1,,,Apartamento,"3,4 m²",,Muy bien
1938,W-02NW41,SOLAR EDIFICABLE RESIDENCIAL EN AVINYÓ,"Terreno, Comprar | España, Barcelona, Bagés- Manresa, Artés- Avinyó- Sant Feliu Saserra",,,,,,2.695 m²,250.000 EUR,,,,,,False,,,,,Terreno,,,Muy bien
1939,W-02N875,BONITO PISO CERCA DE LA CIUTADELLA,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Parc i La Llacuna del Poblenou",2,2,1,50 m²,50 m²,,250.000 EUR,1975,E,170 kWh/(m²*a),35 kg/m²,E,False,,,,,Apartamento,,,Excelente
1940,W-02C0OR,LUMINOSO ÁTICO EN EL MERCADO DE COLLBLANC,"Apartamento, Comprar | España, Barcelona, Hospitalet, Collblanc",3,3,1,55 m²,55 m²,,250.000 EUR,,E,,,,False,Muy bien,,,,Apartamento,,,Muy bien
1941,W-02PIPQ,PIED-À-TERRE IDEAL EN EL BARRIO GÓTICO,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Gòtic",2,2,1,66 m²,66 m²,,249.500 EUR,1800,E,192 kWh/(m²*a),36 kg/m²,E,False,Excelente,,,,Apartamento,,,Excelente
1942,W-02RZYS,PISO DE OBRA NUEVA CON BALCÓN EN HOSPITALET,"Apartamento, Comprar | España, Barcelona, Hospitalet, Centre - Sant Josep",2,2,1,67 m²,67 m²,,249.000 EUR,2025,A,26 kWh/(m²*a),4 kg/m²,A,False,Excelente,1,1,,Apartamento,13 m²,,Muy bien
1943,W-02QRAL,CASA A LOS CUATRO VIENTOS EN VENTA EN TORDERA,"Casa, Comprar | España, Barcelona, Maresme, Tordera",3,3,1,135 m²,135 m²,523 m²,249.000 EUR,1970,G,347 kWh/(m²*a),90 kg/m²,G,False,Bien,1,1,,Casa unifamiliar,,,Bien
1944,W-02QM6E,DÚPLEX REHABILITADO A ESTRENAR EN SANT MARTÍ,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, Sant Martí de Provençals",2,2,2,125 m²,125 m²,,249.000 EUR,1981,E,347 kWh/(m²*a),59 kg/m²,F,False,Renovado,,,,Dúplex,,,Muy bien
1945,W-02Q5KD,ACOGEDOR LOFT JUNTO AL MERCADO SANT ANTONI,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",2,2,2,73 m²,73 m²,,249.000 EUR,1860,D,192 kWh/(m²*a),37 kg/m²,D,False,Excelente,,,,Apartamento,9 m²,,Excelente
1946,W-02ND4L,PISO EN CAMÍ DE LA SERRA ZONA MUY TRANQUILA,"Apartamento, Comprar | España, Barcelona, Maresme, Mataró",3,3,2,79 m²,79 m²,,249.000 EUR,1995,G,229 kWh/(m²*a),46 kg/m²,F,False,Bien,,,,Apartamento,,,Muy bien
1947,W-02QAT7,PISO DE OBRA NUEVA EN MANRESA,"Apartamento, Comprar | España, Barcelona, Bagés- Manresa, MANRESA",3,3,2,101 m²,101 m²,,248.000 EUR,2022,B,30 kWh/(m²*a),6 kg/m²,B,False,Excelente,1,,,Apartamento,,,Muy bien
1948,W-02JZLJ,BONITO Y LUMINOSO PISO CERCA DE LA RAMBLA,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",3,3,1,86 m²,86 m²,,248.000 EUR,1946,E,125 kWh/(m²*a),31 kg/m²,E,False,Regular,,,,Apartamento,,,Muy bien
1949,W-02ECJH,MODERNO Y REFORMADO DÚPLEX EN HOSTAFRANCS,"Apartamento, Comprar | España, Barcelona, Sants - Montjuïc, Hostafrancs",3,3,3,100 m²,100 m²,,248.000 EUR,1970,E,163 kWh/(m²*a),30 kg/m²,F,False,Muy bien,,,,Apartamento,,,Muy bien
1950,D-000I93,VIVIENDAS DE OBRA NUEVA CON ESTUPENDAS TERRAZAS,"Obra nueva, Comprar | España, Barcelona, Hospitalet, Centre - Sant Josep", desde 2,desde 2, desde 1,desde 67 m²,,,desde 245.000 EUR,,,,,,False,,,,,,,,
1951,W-02RZYR,PISO DE OBRA NUEVA CON BALCÓN A HOSPITALET,"Apartamento, Comprar | España, Barcelona, Hospitalet, Centre - Sant Josep",2,2,1,67 m²,67 m²,,245.000 EUR,2025,A,26 kWh/(m²*a),4 kg/m²,A,False,Excelente,1,1,,Apartamento,13 m²,,Muy bien
1952,W-02QUIF,PISO PRINCIPAL EN POBLE SEC,"Apartamento, Comprar | España, Barcelona, Sants - Montjuïc, Poble Sec",3,3,1,66 m²,66 m²,,245.000 EUR,,,,,,False,,,,,Apartamento,,,
1953,W-02PW3R,VIVIENDA-DESPACHO PROFESIONAL EN CALLE GUIMERÀ,"Apartamento, Comprar | España, Barcelona, Bagés- Manresa, MANRESA",4,4,2,165 m²,165 m²,,245.000 EUR,2001,C,162 kWh/(m²*a),28 kg/m²,C,False,Excelente,,,,Apartamento,,,Excelente
1954,W-02NY1H,LUMINOSO APARTAMENTO EN PASAJE PRIVADO,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",3,3,1,59 m²,59 m²,,245.000 EUR,1825,E,182 kWh/(m²*a),46 kg/m²,F,False,Muy bien,,,,Apartamento,,,Bien
1955,W-02NNFV,PISO AMPLIO EN SANTA EULALIA,"Apartamento, Comprar | España, Barcelona, Hospitalet, Gran Via",3,3,1,80 m²,80 m²,,245.000 EUR,,E,,,E,False,,,,,Apartamento,,,
1956,W-02HO01,SOLAR EDIFICABLE EN SÚRIA,"Terreno, Comprar | España, Barcelona, Bagés- Manresa, Sant Joan de Vilatorrada",,,,,,225 m²,245.000 EUR,,,,,,False,,,,,Terreno,,,Muy bien
1957,W-02GBO3,BONITO PIED A TERRE EN EL BARRIO DEL BORN,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Born-Ribera",2,2,1,60 m²,60 m²,,245.000 EUR,1888,G,269 kWh/(m²*a),69 kg/m²,G,False,Muy bien,,,,Apartamento,,,Muy bien
1958,W-02RQEK,VIVIENDA LOFT FRENTE AL MAR,"Apartamento, Comprar | España, Barcelona, Maresme, Mataró",3,3,2,94 m²,94 m²,,240.000 EUR,1961,D,92 kWh/(m²*a),15 kg/m²,D,False,Bien,,,,Loft / Ático,,,Muy bien
1959,W-02ROQO,LOFT CON LICENCIA TURÍSTICA FRENTE AL MAR,"Apartamento, Comprar | España, Barcelona, Maresme, Mataró",3,3,2,94 m²,94 m²,,240.000 EUR,1961,D,92 kWh/(m²*a),15 kg/m²,D,False,Muy bien,,,,Loft / Ático,,,Muy bien
1960,W-02ME1B,PISO CON BONITAS VISTAS EN EL TURÓ DE LA PEIRA,"Apartamento, Comprar | España, Barcelona, Nou Barris",3,3,1,76 m²,76 m²,,240.000 EUR,1973,F,218 kWh/(m²*a),,E,False,Bien,,,,Apartamento,,,Bien
1961,W-02MD7O,PRECIOSA CASA DE PUEBLO CON PATIO A REFORMAR,"Casa, Comprar | España, Barcelona, Sentmenat",7,7,2,200 m²,200 m²,,240.000 EUR,1900,E,188 kWh/(m²*a),39 kg/m²,E,False,Necesita restauración,,,,Casa,,,Excelente
1962,W-02O426,PISO CÉNTRICO CON LAS VISTAS MARAVILLOSAS,"Apartamento, Comprar | España, Barcelona, Maresme, Sant Cebrià de Vallalta",3,3,1,105 m²,105 m²,,239.000 EUR,1975,E,156 kWh/(m²*a),38 kg/m²,E,False,,,,,Apartamento,13 m²,,
1963,W-02QAT4,PISO DE OBRA NUEVA EN MANRESA,"Apartamento, Comprar | España, Barcelona, Bagés- Manresa, MANRESA",3,3,2,101 m²,101 m²,,238.000 EUR,2022,B,30 kWh/(m²*a),6 kg/m²,B,False,Excelente,1,,,Apartamento,,,
1964,W-02QQFG,PISO CON ENCANTO EN HOSTAFRANCS,"Apartamento, Comprar | España, Barcelona, Sants - Montjuïc, Hostafrancs",2,2,1,62 m²,62 m²,,235.000 EUR,1905,E,170 kWh/(m²*a),35 kg/m²,E,True,Bien,,,,Apartamento,,,Muy bien
1965,W-02NLNU,EXTRAORDINARIA CASA CON LOCAL Y GARAJE,"Casa, Comprar | España, Barcelona, Anoia - Igualada, Vilanova del Camí",4,4,2,430 m²,430 m²,,235.000 EUR,1999,E,202 kWh/(m²*a),48 kg/m²,E,False,Muy bien,6,6,,Casa,20 m²,,Muy bien
1966,W-02KLSN,BONITO PISO REFORMADO EN RAVAL NORTE,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",2,2,1,62 m²,62 m²,,235.000 EUR,1900,E,153 kWh/(m²*a),32 kg/m²,E,False,Muy bien,,,,Apartamento,,,Muy bien
1967,W-02NOT3,LOCAL CON POSIBILIDAD DE CAMBIO DE USO EN TRINITAT VELLA,"Apartamento, Comprar | España, Barcelona, Sant Andreu",3,3,1,111 m²,111 m²,,232.140 EUR,1970,F,"67,24 kWh/(m²*a)",,,False,Otros,,,,Apartamento,,,Bien
1968,W-02NJZ4,ACOGEDOR PISO CON EXCELENTES VISTAS,"Apartamento, Comprar | España, Barcelona, Hospitalet, Centre - Sant Josep",3,3,1,,75 m²,,230.000 EUR,1976,E,162 kWh/(m²*a),34 kg/m²,E,False,Bien,1,1,,Apartamento,,,Muy bien
1969,W-02NGPM,PISO CON LICENCIA TURÍSTICA EN CALELLA,"Apartamento, Comprar | España, Barcelona, Maresme, Calella",2,2,1,60 m²,60 m²,,230.000 EUR,1957,,,,,False,Excelente,,,,Apartamento,,,Excelente
1970,W-02QYN0,ACOGEDOR PISO JUNTO A RONDA SANT ANTONI,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",2,2,1,46 m²,46 m²,,225.000 EUR,1925,G,190 kWh/(m²*a),48 kg/m²,F,False,Excelente,,,,Apartamento,,,Excelente
1971,W-02QXS4,ENCANTADOR APARTAMENTO EN EL RAVAL,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",1,1,1,34 m²,34 m²,,225.000 EUR,1860,G,331 kWh/(m²*a),56 kg/m²,F,False,Muy bien,,,,Apartamento,,,
1972,W-02QRM3,ÁTICO CON BALCÓN EN EL CENTRO,"Apartamento, Comprar | España, Barcelona, Sant Just - Esplugues, Esplugues - Otras",3,3,1,56 m²,56 m²,,225.000 EUR,1970,F,226 kWh/(m²*a),47 kg/m²,E,False,Bien,,,,Loft / Ático,,,Muy bien
1973,W-02QNXD,PISO A REFORMAR EN PROVENÇALS DEL POBLENOU,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, Provençals del Poblenou",3,3,2,67 m²,67 m²,,225.000 EUR,,E,167 kWh/(m²*a),34 kg/m²,E,False,,,,,Apartamento,,,
1974,W-02QAT0,PISO DE TRES DORMITORIOS EN MANRESA,"Apartamento, Comprar | España, Barcelona, Bagés- Manresa, MANRESA",3,3,2,104 m²,101 m²,,225.000 EUR,2022,B,30 kWh/(m²*a),6 kg/m²,B,False,Excelente,,,,Apartamento,,,
1975,W-02O3EC,"PISO EN PERAMÀS, MATARÓ","Apartamento, Comprar | España, Barcelona, Maresme, Mataró",4,4,2,91 m²,91 m²,,225.000 EUR,1981,E,118 kWh/(m²*a),25 kg/m²,E,False,Regular,,,,Apartamento,,,Muy bien
1976,W-02N1US,TERRENO MUY CÉNTRICO EN VILANOVA DEL CAMÍ,"Terreno, Comprar | España, Barcelona, Anoia - Igualada, Vilanova del Camí",,,,,,342 m²,225.000 EUR,,,,,,False,,,,,Terreno,,,Muy bien
1977,W-02L3P8,ACOGEDOR LOFT CERCA DE RONDA DE SANT ANTONI,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",1,1,1,38 m²,38 m²,,225.000 EUR,1819,E,145 kWh/(m²*a),28 kg/m²,E,False,Excelente,,,,Apartamento,,,Bien
1978,W-02L3P6,ACOGEDOR LOFT CERCA DE RONDA DE SANT ANTONI,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",1,1,1,38 m²,38 m²,,225.000 EUR,1819,E,159 kWh/(m²*a),31 kg/m²,E,False,Excelente,,,,Apartamento,,,Muy bien
1979,W-02QNJ0,PISO ALTO Y LUMINOSO EN LA ZONA DE SANTS,"Apartamento, Comprar | España, Barcelona, Sants - Montjuïc, La Bordeta",4,4,1,73 m²,73 m²,,223.500 EUR,1967,,,,,False,Bien,,,,Apartamento,,,Muy bien
1980,W-02KYXB,LOFT MODERNO AL LADO DEL METRO EN CLOT,"Apartamento, Comprar | España, Barcelona, SANT MARTIN, El Clot",1,1,1,70 m²,70 m²,,222.000 EUR,1936,E,183 kWh/(m²*a),36 kg/m²,E,False,,,,,Apartamento,,,Excelente
1981,W-02REOQ,PISO CON ENCANTO EN HORTA RESIDENCIAL,"Apartamento, Comprar | España, Barcelona, Horta Guinardó, Horta",2,2,1,60 m²,60 m²,,220.000 EUR,1900,,,,,False,Muy bien,,,,Apartamento,,,Excelente
1982,W-02P8GK,EXCELENTE PISO EN ZONA ALTA DE CANET DE MAR,"Apartamento, Comprar | España, Barcelona, Maresme, Canet de Mar",3,3,1,85 m²,85 m²,,220.000 EUR,2000,,,,,False,Excelente,2,2,,Apartamento,,,Excelente
1983,W-02OGLN,LOFT DE DISEÑO AMUEBLADO EN CIUTAT VELLA,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",1,,1,51 m²,51 m²,,220.000 EUR,1866,G,338 kWh/(m²*a),,G,False,Excelente,,,,Apartamento,,,Muy bien
1984,W-02JM0E,LUMINOSO Y CÉNTRICO PISO EN SANT JUST DESVERN,"Apartamento, Comprar | España, Barcelona, Sant Just - Esplugues, Sant Just Desvern",,3,1,52 m²,56 m²,,219.000 EUR,1956,E,149 kWh/(m²*a),30 kg/m²,E,False,Bien,,,,Apartamento,,,Excelente
1985,D-000F2V,MAGNÍFICOS PISOS EN FINCA REHABILITADA EN EL BORN,"Obra nueva, Comprar | España, Barcelona, Ciutat Vella, Born-Ribera", desde 1,desde 1, desde 1,desde 72 m²,,,desde 215.000 EUR,,,,,,False,,,,,,,,
1986,W-02RS4U,LINDO PISO REFORMADO EN POBLE SEC,"Apartamento, Comprar | España, Barcelona, Sants - Montjuïc, Poble Sec",2,2,1,48 m²,48 m²,,215.000 EUR,1963,,,,,False,Muy bien,,,,Apartamento,,,Muy bien
1987,W-02RIGV,PRÁCTICO PISO CON VISTAS EN LA VALL D'HEBRON,"Apartamento, Comprar | España, Barcelona, Horta Guinardó, Teixonera",3,3,1,58 m²,58 m²,,215.000 EUR,1980,E,209 kWh/(m²*a),40 kg/m²,E,False,Muy bien,,,,Apartamento,,,Bien
1988,W-02QXRW,ENCANTADOR APARTAMENTO EN EL RAVAL,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",1,1,1,34 m²,34 m²,,215.000 EUR,,G,331 kWh/(m²*a),56 kg/m²,F,False,,,,,Apartamento,,,
1989,W-02OJ2A,TERRENO CON VISTAS ÚNICAS AL MAR EN CANET,"Terreno, Comprar | España, Barcelona, Maresme, Canet de Mar",,,,,,495 m²,215.000 EUR,,,,,,False,,,,,Terreno,,,Excelente
1990,W-02JU4Q,LOCAL REHABILITADO EN EL BORN,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, Born-Ribera",1,1,1,72 m²,72 m²,,215.000 EUR,,G,250 kWh/(m²*a),62 kg/m²,G,False,Excelente,,,,Apartamento,,,Excelente
1991,W-02GJEX,PISO REFORMADO EN RAMBLA DEL RAVAL,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",1,1,1,39 m²,39 m²,,212.000 EUR,1900,G,296 kWh/(m²*a),50 kg/m²,F,False,Excelente,,,,Apartamento,,,Muy bien
1992,W-02RQN5,ACOGEDOR PISO MUY LUMINOSO,"Apartamento, Comprar | España, Barcelona, Maresme, Masnou",2,2,1,98 m²,98 m²,,210.000 EUR,1967,E,172 kWh/(m²*a),29 kg/m²,E,False,Bien,,,,Apartamento,,,Bien
1993,W-02M1T4,TERRENO URBANIZABLE EN URBANIZACIÓN SANT POL,"Terreno, Comprar | España, Barcelona, Maresme, Sant Pol de Mar",,,,,,444 m²,210.000 EUR,,,,,,False,,,,,Terreno,,,Muy bien
1994,W-02RX8J,ÁTICO CON HERMOSAS VISTAS EN POBLE SEC,"Apartamento, Comprar | España, Barcelona, Sants - Montjuïc, Poble Sec",1,1,1,37 m²,37 m²,,209.000 EUR,1925,,,,,False,Necesita renovaciones,,,,Apartamento,,,Excelente
1995,W-02RT6B,CÓMODO APARTAMENTO CERCA DE RAMBLA DEL RAVAL,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",1,1,1,52 m²,52 m²,,205.000 EUR,,F,189 kWh/(m²*a),47 kg/m²,F,False,,,,,Apartamento,,,
1996,W-02RSEO,PISO SEÑORIAL EN POBLENOU,"Apartamento, Comprar | España, Barcelona, Maresme, PINEDA DE MAR",3,3,2,85 m²,85 m²,,205.000 EUR,2000,,,,,False,Excelente,,,,Apartamento,,,
1997,W-02RKXR,INCREIBLE PISO REFORMADO EN STA EULALIA,"Apartamento, Comprar | España, Barcelona, Hospitalet, Santa Eulalia",3,3,1,55 m²,55 m²,,205.000 EUR,1973,D,,,D,False,Excelente,,,,Apartamento,,,Muy bien
1998,W-02J47A,MARAVILLOSO PISO A METROS DE RAMBLA DEL RAVAL,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",1,1,1,37 m²,37 m²,,205.000 EUR,1900,G,290 kWh/(m²*a),,F,False,Excelente,,,,Apartamento,,,Muy bien
1999,W-02NPKQ,LOFT A REFORMAR CERCA DEL CENTRO DE TRINITAT VELLA,"Apartamento, Comprar | España, Barcelona, Sant Andreu",,,,137 m²,137 m²,,201.400 EUR,1970,G,"44,74 kWh/(m²*a)",,,False,,,,,Loft / Ático,,,
2000,W-02R8JX,ACOGEDOR PISO EN L´ HOSPITALET,"Apartamento, Comprar | España, Barcelona, Hospitalet, Centre - Sant Josep",3,3,1,71 m²,71 m²,,201.000 EUR,1966,,,,,False,Muy bien,,,,Apartamento,,,Bien
2001,W-02Q9YN,ACOGEDOR PISO ALTO Y LUMINOSO EN EIXAMPLE,"Apartamento, Comprar | España, Barcelona, Eixample, Fort Pienc",2,2,1,37 m²,37 m²,,200.000 EUR,1929,E,132 kWh/(m²*a),31 kg/m²,E,False,Regular,,,,Loft / Ático,,,Excelente
2002,W-02PIZ8,GRAN PARCELA EN EL GOLF DE MATADEPERA,"Terreno, Comprar | España, Barcelona, Matadepera",,,,,,917 m²,200.000 EUR,,,,,,False,,,,,Terreno,,,Excelente
2003,W-02PIYY,GRAN PARCELA EN EL GOLF DE MATADEPERA,"Terreno, Comprar | España, Barcelona, Matadepera",,,,,,1.432 m²,200.000 EUR,,,,,,False,,,,,Terreno,,,Excelente
2004,W-02PIYQ,PARCELA DE 1.107M2 A TOCAR DEL CAMPO DE GOLF,"Terreno, Comprar | España, Barcelona, Matadepera",,,,,,1.107 m²,200.000 EUR,,,,,,False,,,,,Terreno,,,Excelente
2005,W-02OR36,PARCELA PLANA Y SOLEADA EN EL CENTRO CIUDAD,"Terreno, Comprar | España, Barcelona, Maresme, Calella",,,,,,297 m²,200.000 EUR,,,,,,False,,,,,Terreno,,,Muy bien
2006,W-02RNJQ,PRECIOSO PISO EN LA COLONIA GÜELL,"Apartamento, Comprar | España, Barcelona, BAIX LLOBREGAT",2,,1,60 m²,60 m²,,199.000 EUR,1900,,,,,False,,,,,Apartamento,20 m²,,Excelente
2007,W-02M7VL,"ORIGINAL LOFT-ESTUDIO DE DISEÑO, SANTA COLOMA","Apartamento, Comprar | España, Barcelona, Santa Coloma de Gramanet",1,1,1,203 m²,203 m²,,199.000 EUR,,D,151 kWh/(m²*a),25 kg/m²,C,False,Bien,,,,Loft / Ático,,,
2008,W-02E32N,ACOGEDOR LOFT PRÓXIMO AL MERCADO SANT ANTONI,"Apartamento, Comprar | España, Barcelona, Ciutat Vella, raval",2,2,2,63 m²,63 m²,,199.000 EUR,,E,,45 kg/m²,G,False,,,,,Apartamento,,,
2009,W-02NQH3,ACOGEDOR PISO TODO EXTERIOR CON BALCÓN,"Apartamento, Comprar | España, Barcelona, Hospitalet, Bellvitge",3,,1,75 m²,75 m²,,198.000 EUR,1974,,,,,False,Bien,,,,Apartamento,,,
2010,W-02NQH0,ENCANTADOR PISO TODO EXTERIOR CON BALCON,"Apartamento, Comprar | España, Barcelona, Hospitalet, Bellvitge",3,,1,75 m²,75 m²,,198.000 EUR,1972,,,,,False,Bien,,,,Apartamento,,,Bien
2011,W-02RL67,PISO DE TRES HABITACIONES EN BADALONA,"Apartamento, Comprar | España, Barcelona, Badalona, Badalona",3,3,1,94 m²,94 m²,,195.000 EUR,1973,E,133 kWh/(m²*a),28 kg/m²,E,False,Bien,,,,Apartamento,,,Bien
